"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"total_sleep_duration244",-8.17395681479601e-07,1,0.12507003966841,0.024116582707073,1.23888813155065,0.315750591417464,-0.269471068454552,245
"awake_time244",1.73476983785767e-07,1,0.12507003966841,0.024116582707073,1.23888813155065,0.315750591417464,0.0489861221214146,245
"restless_sleep244",-3.27950338981355e-05,0.6234,0.12507003966841,0.024116582707073,1.23888813155065,0.315750591417464,-0.11123593662811,245
"(Intercept)245",0.874948112282873,1,0.013328784103139,-0.100517894654191,0.11707661785681,0.949278657546526,0.864986300461611,246
"total_sleep_duration245",-2.83572373892402e-08,1,0.013328784103139,-0.100517894654191,0.11707661785681,0.949278657546526,-0.0067260980102559,246
"awake_time245",6.03894952153699e-08,1,0.013328784103139,-0.100517894654191,0.11707661785681,0.949278657546526,0.0122690818805674,246
"restless_sleep245",4.84275927080492e-05,1,0.013328784103139,-0.100517894654191,0.11707661785681,0.949278657546526,0.118181467959373,246
"(Intercept)246",0.895743287181286,0.6896,0.0232697309831061,-0.08942991544192,0.20647563431875,0.890979638124894,0.906706046868757,247
"total_sleep_duration246",-6.81642393777393e-07,1,0.0232697309831061,-0.08942991544192,0.20647563431875,0.890979638124894,-0.147564510257837,247
"awake_time246",2.67770035569242e-07,1,0.0232697309831061,-0.08942991544192,0.20647563431875,0.890979638124894,0.0496522229748638,247
"restless_sleep246",1.48085228769084e-05,0.8781,0.0232697309831061,-0.08942991544192,0.20647563431875,0.890979638124894,0.0329833144282485,247
"(Intercept)247",0.87945689882322,0.8074,0.0351700201161068,-0.0761565160243425,0.31591767188136,0.813721560754457,0.874156205133767,248
"total_sleep_duration247",-2.37387344929761e-07,1,0.0351700201161068,-0.0761565160243425,0.31591767188136,0.813721560754457,-0.0514647295721234,248
"awake_time247",8.99823394335334e-07,1,0.0351700201161068,-0.0761565160243425,0.31591767188136,0.813721560754457,0.167093980526427,248
"restless_sleep247",3.15134478959378e-05,0.7645,0.0351700201161068,-0.0761565160243425,0.31591767188136,0.813721560754457,0.0702918996649385,248
"(Intercept)248",0.892520958883652,0.5303,0.0659556204206698,-0.0418187310692528,0.611978819717945,0.613325939840788,0.896838670521446,249
"total_sleep_duration248",-7.95533373035271e-07,1,0.0659556204206698,-0.0418187310692528,0.611978819717945,0.613325939840788,-0.235422210533251,249
"awake_time248",-6.97443124164961e-07,1,0.0659556204206698,-0.0418187310692528,0.611978819717945,0.613325939840788,-0.176786549729611,249
"restless_sleep248",7.74929015607759e-05,0.3072,0.0659556204206698,-0.0418187310692528,0.611978819717945,0.613325939840788,0.235943587683916,249
"(Intercept)249",0.873876668014287,0.3393,0.1403313276748,0.0411387885603534,1.41473672241506,0.260937884644814,0.863565095455536,250
